pseoInstitutionId,name,state,city,lat,lon,tuitionInState,tuitionOutState,roomCost,bookCost,totalCostEstimate,loanPrincipal,pellGrantRate,federalLoanRate,studentsWithAnyLoan,medianDebtOverall,completerDebt,monthlyPayment,gradCohort,gradCohortYears,y1P25Earnings,y1P50Earnings,y1P75Earnings,y1GradsEarn,y1IpedsCount,y5P25Earnings,y5P50Earnings,y5P75Earnings,y5GradsEarn,y5IpedsCount,y10P25Earnings,y10P50Earnings,y10P75Earnings,y10GradsEarn,y10IpedsCount,earningsDebtRatio,matchMethod
00180800,University of Southern Indiana,IN,Evansville,37.962374,-87.677214,9285,20822,9514,1200,19999,13000,0.2495,0.3687,0.829125073,13000,20734,207.27,2007,3,28707,39494,54077,2544,3683,39033,51114,67333,2843,3683,46677,63599,91141,2823,3683,1.9,exact
00205400,University of Southern Maine,ME,Portland,43.662863,-70.274247,9528,22996,10124,600,20252,13000,0.3106,0.3996,0.815484805,13000,19060,190.54,2007,3,28807,39514,55495,2434,3508,37278,51260,68820,2635,3508,45961,66171,90884,2614,3508,2.07,exact
00495100,University of Texas Health Science Center at Houston,TX,Houston,29.702873,-95.403183,,,,,,13536,0.4307,0.6587,0.877431907,13536,15000,149.95,2007,3,71330,87177,100931,585,676,73347,91987,115217,536,676,79996,108503,137103,513,676,5.81,exact
00365900,University of Texas Health Science Center at San Antonio,TX,San Antonio,29.508107,-98.575655,,,,,,15000,0.297,0.521,0.8866171,15000,15501,154.96,2007,3,67412,80338,96619,787,1025,65458,85664,108337,678,1025,72095,96124,121861,708,1025,5.18,exact
02555400,University of Texas M.D. Anderson Cancer Center,TX,Houston,29.707016,-95.396804,,,,,,11000,0.339,0.3818,0.729885058,11000,12500,124.96,2007,3,59211,75209,94389,178,217,73979,91739,114494,165,217,83321,107201,134767,178,217,6.02,fuzzy
00495200,University of Texas Medical Branch at Galveston,TX,Galveston,29.310758,-94.775956,,,,,,13313,0.2048,0.4046,0.93083004,13313,14500,144.95,2007,3,68747,85912,105059,695,751,71925,93263,115223,639,751,82416,109741,139793,609,751,5.92,exact
00359900,University of Texas Rio Grande Valley,TX,Edinburg,26.306759,-98.173567,8917,18733,8126,1240,18283,9500,0.6362,0.3398,0.474875089,9500,12981,129.77,2007,3,41065,53828,66634,5671,7759,48666,58834,73116,5837,7759,55269,66934,84986,5888,7759,4.15,exact
01001900,University of Texas Southwestern Medical Center (The),TX,Dallas,32.812307,-96.841156,,,,,,,,,,,,,2007,3,49000,63346,73578,115,137,57769,71728,92987,91,137,62322,87304,109443,122,137,,exact
00365600,University of Texas at Arlington,TX,Arlington,32.729718,-97.11296,11378,28524,10370,1206,22954,12477,0.3485,0.3734,0.776647786,12477,18166,181.6,2007,3,41392,58765,76018,8395,11667,52108,70203,93244,8510,11667,63776,86244,122221,8621,11667,3.23,exact
00365800,University of Texas at Austin,TX,Austin,30.282825,-97.738273,11448,40032,12286,714,24448,18500,0.2225,0.3039,0.816501583,18500,20250,202.43,2007,3,40672,59888,81542,16737,25937,55450,76079,112500,18740,25937,71925,110008,176453,19220,25937,2.96,exact
00974100,University of Texas at Dallas,TX,Richardson,32.984673,-96.749702,13992,38970,11762,1200,26954,13921,0.3223,0.3805,0.711050103,13921,18700,186.94,2007,3,41310,58613,76785,4794,7010,53476,72204,97872,5100,7010,66538,94455,137543,5195,7010,3.13,exact
00366100,University of Texas at El Paso,TX,El Paso,31.77015,-106.504098,9450,24516,9496,1632,20578,12500,0.5731,0.3707,0.536999894,12500,18460,184.54,2007,3,36063,55274,72591,5074,8040,45712,63570,78743,5399,8040,55987,71738,96767,5469,8040,2.99,exact
01011500,University of Texas at San Antonio,TX,San Antonio,29.583709,-98.620657,8566,20572,8676,1000,18242,15000,0.4532,0.4878,0.768568253,15000,21208,212.01,2007,3,36054,51273,64906,7785,11211,47029,60532,80159,7950,11211,57263,74306,108159,8009,11211,2.42,exact
01116300,University of Texas at Tyler,TX,Tyler,32.315772,-95.254337,9146,23736,9618,1292,20056,13000,0.3472,0.3478,0.766883117,13000,17495,174.89,2007,3,40445,54688,75385,2292,3220,46670,64460,90161,2327,3220,54267,76137,112278,2307,3220,3.13,exact
00993000,University of Texas of the Permian Basin,TX,Odessa,31.889509,-102.329634,4837,9745,10178,1000,16015,11044,0.294,0.2963,0.715937657,11044,16206,162.01,2007,3,40888,52309,63233,1222,1675,48422,59848,82398,1247,1675,57271,68639,101239,1184,1675,3.23,fuzzy
00313100,University of Toledo,OH,Toledo,41.660572,-83.614714,11082,20442,12590,1180,24852,14000,0.2917,0.4518,0.860394995,14000,21852,218.45,2007,3,28782,42404,61278,4680,8044,43951,61010,85670,5944,8044,56125,79939,113916,6028,8044,1.94,exact
00374500,University of Virginia,VA,Charlottesville,38.035665,-78.503428,18960,52843,12350,1356,32666,15711,0.1358,0.2495,0.848376623,15711,18250,182.44,2007,3,35890,55450,77723,7034,12720,51266,74087,105148,8080,12720,74463,114021,179082,9417,12720,3.04,exact
00374700,University of Virginia's College at Wise (The),VA,Wise,36.970602,-82.559656,10836,29798,11277,1600,23713,12000,0.3832,0.3155,0.731946144,12000,17900,178.94,2007,3,27357,37665,49808,528,841,39834,50390,65403,668,841,44731,57582,78822,652,841,2.1,exact
00160100,University of West Georgia,GA,Carrollton,33.573621,-85.097762,6521,17576,10340,1200,18061,14000,0.4532,0.5358,0.865605205,14000,24026,240.18,2007,3,28404,40552,51333,2477,3683,39427,53126,67213,2853,3683,50094,66757,89891,2803,3683,1.69,exact
00391700,University of Wisconsin - Eau Claire,WI,Eau Claire,44.798284,-91.501906,8870,17145,8475,400,17745,14787,0.2204,0.4948,0.907983411,14787,21500,214.93,2007,3,28598,40589,56434,3909,6066,44905,57757,74975,4522,6066,56048,74496,103348,4629,6066,1.89,exact
00389900,University of Wisconsin - Green Bay,WI,Green Bay,44.532298,-87.919973,7873,16091,7280,800,15953,11483,0.2599,0.3719,0.847063311,11483,18750,187.44,2007,3,26845,36870,49901,2067,2903,37989,50483,65557,2422,2903,48144,62472,85108,2518,2903,1.97,exact
00391900,University of Wisconsin - LaCrosse,WI,La Crosse,43.81568,-91.23186,9160,17979,6594,120,15874,17707,0.1854,0.4984,0.926914153,17707,22297,222.9,2007,3,28007,39900,53214,3065,5247,44141,57009,74664,3835,5247,56806,74107,99563,3805,5247,1.79,fuzzy
00389500,University of Wisconsin - Madison,WI,Madison,43.075409,-89.404098,10742,38630,12200,1150,24092,18250,0.1437,0.2659,0.84156039,18250,20500,204.93,2007,3,30048,44188,65040,12659,24041,46663,66400,92407,16007,24041,65757,94746,143430,18043,24041,2.16,exact
00389600,University of Wisconsin - Milwaukee,WI,Milwaukee,43.076848,-87.880488,9254,21119,10692,800,20746,15625,0.3175,0.4969,0.882319305,15625,23948,239.4,2007,3,29626,42650,58287,7482,11691,43323,57932,76376,8435,11691,54826,74923,104112,8495,11691,1.78,exact
00392000,University of Wisconsin - Oshkosh,WI,Oshkosh,44.026206,-88.549369,7717,15290,8506,1000,17223,14000,0.1877,0.3406,0.91239083,14000,22068,220.61,2007,3,29462,41875,56467,4096,5872,42918,55240,70864,4552,5872,51886,68221,93183,4528,5872,1.9,exact
00501500,University of Wisconsin - Parkside,WI,Kenosha,42.647718,-87.855231,7444,15714,7726,600,15770,13193,0.3817,0.49,0.817079333,13193,21375,213.68,2007,3,27902,38548,53478,1298,1961,38284,52388,67779,1389,1961,50678,68343,96213,1449,1961,1.8,exact
00392100,University of Wisconsin - Platteville,WI,Platteville,42.733451,-90.48622,7873,16148,7770,200,15843,15500,0.2384,0.4935,0.909090909,15500,21986,219.79,2007,3,32127,47900,68477,2330,3089,47034,63879,83858,2532,3089,58076,80479,107189,2575,3089,2.18,exact
00392300,University of Wisconsin - River Falls,WI,River Falls,44.8534,-92.622641,8063,15636,6900,400,15363,14500,0.2611,0.5426,0.906911706,14500,20500,204.93,2007,3,27699,38189,50112,2223,3517,41060,53562,68173,2498,3517,52736,68541,91009,2472,3517,1.86,exact
00392400,University of Wisconsin - Stevens Point,WI,Stevens Point,44.529582,-89.570934,8300,17004,7630,300,16230,15487,0.3001,0.5142,0.91046832,15487,22140,221.33,2007,3,25440,34675,47101,3269,5342,38226,50720,62702,3793,5342,49599,63453,82585,3754,5342,1.57,exact
00391500,University of Wisconsin - Stout,WI,Menomonie,44.873187,-91.926653,9488,17455,7398,426,17312,17132,0.2593,0.5558,0.922787739,17132,23825,238.17,2007,3,32260,44539,59040,3373,4252,45137,59502,79075,3631,4252,55531,76882,105504,3495,4252,1.87,exact
00392500,University of Wisconsin - Superior,WI,Superior,46.717629,-92.091007,8140,15713,7025,970,16135,14468,0.342,0.5387,0.886178862,14468,23750,237.42,2007,3,26439,36276,49382,905,1483,37132,49513,64160,1043,1483,48172,63319,82836,1022,1483,1.53,exact
00392600,University of Wisconsin - Whitewater,WI,Whitewater,42.835563,-88.742368,7735,16607,7650,580,15965,17762,0.2615,0.5205,0.918244598,17762,23223,232.15,2007,3,27826,38343,50729,3827,5464,42072,54928,70408,4342,5464,53179,69299,95741,4351,5464,1.65,exact
00393200,University of Wyoming,WY,Laramie,41.311773,-105.57931,5791,19531,10615,1200,17606,11895,0.2252,0.3204,0.818875781,11895,18318,183.12,2007,3,31702,45712,63858,3427,5541,44604,60653,79040,4002,5541,56495,73549,102429,4033,5541,2.5,exact
00159900,Valdosta State University,GA,Valdosta,30.847402,-83.289282,6583,17638,8476,1200,16259,16000,0.5081,0.5804,0.86645824,16000,25000,249.92,2007,3,26573,36757,48757,2760,4163,39084,50440,64280,3515,4163,48472,62587,85736,3469,4163,1.47,exact
00184300,Vincennes University,IN,Vincennes,38.687766,-87.519939,6251,14781,10590,1276,18117,9397,0.1327,0.1325,0.76818877,9397,12596,125.92,2007,3,28680,40550,51099,93,109,38756,51424,68022,97,109,49342,62487,88826,73,109,3.22,exact
00373500,Virginia Commonwealth University,VA,Richmond,37.54962,-77.452697,14710,36048,11504,1500,27714,17000,0.2909,0.4654,0.900543541,17000,21500,214.93,2007,3,28479,41281,57994,7064,10784,40734,56388,76402,8126,10784,51786,72896,104478,8283,10784,1.92,exact
00375300,Virginia Military Institute,VA,Lexington,37.7896,-79.437067,19210,47220,10060,1000,30270,17674,0.1466,0.6531,0.94379845,17674,21500,214.93,2007,3,32243,51332,68156,261,942,53003,75525,96463,354,942,72181,110089,141116,458,942,2.39,exact
00375400,Virginia Polytechnic Institute & State University,VA,Blacksburg,37.229012,-80.423675,13749,32893,9556,1100,24405,19500,0.1435,0.3703,0.905867781,19500,22406,223.99,2007,3,34694,52526,72441,9349,15836,52089,73241,97969,11649,15836,70135,102699,143636,12209,15836,2.34,exact
00376400,Virginia State University,VA,Petersburg,37.234692,-77.419026,9154,20909,11544,1300,21998,16000,0.7053,0.7804,0.933783214,16000,27000,269.91,2007,3,26511,37332,49369,1185,1924,33632,46744,61807,1377,1924,45382,61877,84030,1418,1924,1.38,exact
00376600,Virginia Union University,VA,Richmond,37.562405,-77.450903,13530,13530,9358,2000,24888,26000,0.6865,0.8323,0.92893401,26000,29000,289.9,2007,3,21057,28969,38661,154,511,30804,44754,59915,207,511,41449,55520,76330,190,511,1.0,exact
00376700,Virginia Wesleyan University,VA,Virginia Beach,36.868417,-76.18606,36910,36910,9917,1500,48327,13000,0.3742,0.6662,0.940520446,13000,27000,269.91,2007,3,28160,38115,55596,541,885,37292,50168,62901,638,885,47184,64195,85532,638,885,1.41,exact
00376800,Washington and Lee University,VA,Lexington,37.788939,-79.443018,57285,57285,15810,2220,75315,18750,0.1,0.1892,0.852112676,18750,19500,194.94,2007,3,25346,34388,48096,236,1614,52147,77465,109081,1037,1614,80607,127450,208350,1275,1614,1.76,exact
00366500,West Texas A&M University,TX,Canyon,34.982789,-101.914736,8456,9903,7496,1000,16952,13500,0.6402,0.7705,0.800731776,13500,19500,194.94,2007,3,31992,45980,62088,2613,3549,46098,61768,76533,2758,3549,55237,71857,96834,2653,3549,2.36,fuzzy
00382700,West Virginia University,WV,Morgantown,39.634371,-79.954391,8976,25320,10948,950,20874,15000,0.2283,0.4868,0.873605948,15000,22786,227.78,2007,3,28722,42994,61547,6478,11301,45094,62292,85052,8626,11301,58326,83221,119503,8777,11301,1.89,exact
00382701,West Virginia University - Institute of Technology,WV,Beckley,37.775924,-81.184072,7560,18912,11314,950,19824,15000,0.2848,0.3239,0.873605948,15000,22786,227.78,2007,3,38134,55542,71251,379,,47360,68179,89268,412,,56749,88397,122117,427,,2.44,exact
00382800,West Virginia University - Parkersburg,WV,Parkersburg,39.216379,-81.506192,3890,8642,7200,1500,12590,8300,0.3183,0.1877,0.599388379,8300,15995,159.9,2007,3,27344,38636,52307,397,537,39569,51223,70951,410,537,45910,57785,88326,377,537,2.42,fuzzy
00298100,Western Carolina University,NC,Cullowhee,35.308979,-83.186258,4285,8285,10954,616,15855,15656,0.3598,0.5115,0.8646455,15656,22492,224.85,2007,3,28237,40036,54162,2945,4411,39561,49675,67161,3437,4411,48449,62604,85999,3540,4411,1.78,exact
00137200,Western Colorado University,CO,Gunnison,38.549936,-106.919132,10646,22430,9874,1300,21820,12000,0.1686,0.3173,0.907192575,12000,22441,224.34,2007,3,24496,32999,45594,768,1310,32577,47097,64280,880,1310,45163,64856,95303,902,1310,1.47,exact
00138000,Western Connecticut State University,CT,Danbury,41.400365,-73.444264,11781,25185,13876,1300,26957,16056,0.3392,0.5387,0.880018459,16056,23763,237.55,2007,3,33856,48004,67221,1720,2328,45161,63334,86440,1866,2328,58109,82718,112370,1842,2328,2.02,exact
00178000,Western Illinois University,IL,Macomb,40.468086,-90.686899,13314,13314,9800,1200,24314,20000,0.4815,0.6341,0.911292256,20000,25047,250.39,2007,3,27846,38634,52116,5194,7737,41343,54983,73408,6123,7737,51789,70974,98449,6138,7737,1.54,exact
00320900,Western Oregon University,OR,Monmouth,44.852235,-123.238309,10194,29004,10389,1200,21783,15000,0.3799,0.755,0.887046168,15000,21099,210.92,2007,3,26414,36008,47227,1507,2291,36008,50011,63623,1712,2291,49815,67754,90023,1722,2291,1.71,exact
00178100,Wheaton College,IL,Wheaton,41.870176,-88.099643,39100,39100,10990,800,50890,20103,0.2038,0.4927,0.947368421,20103,23000,229.92,2007,3,27365,40316,55347,863,2058,41743,58934,81671,1034,2058,58204,82825,138335,1099,2058,1.75,exact
00239400,Winona State University,MN,Winona,44.046159,-91.643723,9780,15971,9310,900,19990,15114,0.2617,0.5876,0.917098446,15114,22250,222.43,2007,3,30349,42049,57552,3469,4517,45290,58379,76193,3812,4517,57584,75223,98897,3773,4517,1.89,exact
00298600,Winston-Salem State University,NC,Winston-Salem,36.089554,-80.225033,5941,16188,10888,1300,18129,18500,0.6482,0.7219,0.910998553,18500,25000,249.92,2007,3,38100,58709,80020,2163,2646,43464,61317,85141,2370,2646,51498,71511,98378,2365,2646,2.35,exact
00345600,Winthrop University,SC,Rock Hill,34.941515,-81.031404,15836,30166,9810,1200,26846,19354,0.4064,0.6127,0.918480581,19354,27000,269.91,2007,3,26767,36238,45771,1789,2852,37149,48381,59952,2140,2852,47566,60408,81655,2104,2852,1.34,exact
00345700,Wofford College,SC,Spartanburg,34.959411,-81.933568,47650,47650,13790,1200,62640,22375,0.1651,0.4297,0.914460285,22375,25558,255.5,2007,3,27082,37218,47216,363,954,46107,62755,83707,633,954,62916,89985,135323,683,954,1.46,exact
00307800,Wright State University,OH,Dayton,39.780634,-84.064881,10012,19430,12000,1400,23412,14819,0.3257,0.4741,0.871677671,14819,23500,234.92,2007,3,28245,41595,58706,4258,6587,41206,54931,73704,4940,6587,52387,71427,99934,5011,6587,1.77,exact
00314500,Youngstown State University,OH,Youngstown,41.104928,-80.64659,9656,10016,9700,1100,20456,15200,0.3789,0.4718,0.836444444,15200,24870,248.62,2007,3,27900,39813,56467,2970,4445,39627,53913,71477,3518,4445,49105,68472,94965,3626,4445,1.6,exact
00154100,Abraham Baldwin Agricultural College,GA,Tifton,31.481889,-83.528281,3565,10471,7910,900,12375,8750,0.3891,0.3563,0.712760549,8750,17500,174.94,2010,3,35902,42641,50235,105,120,44286,53444,67813,107,120,50849,68802,98892,105,120,2.44,exact
00134500,Adams State University,CO,Alamosa,37.473636,-105.879642,9560,21296,8916,1800,20276,11779,0.4106,0.5409,0.801746725,11779,21500,214.93,2010,3,25715,34840,45661,560,972,34145,44695,62340,469,972,45446,61518,87977,654,972,1.62,exact
00154200,Agnes Scott College,GA,Decatur,33.769268,-84.295459,44250,44250,13050,1000,58300,20250,0.407,0.5672,0.9075,20250,26737,267.28,2010,3,24724,33593,43484,273,606,34473,50311,66831,380,606,47392,69295,95086,492,606,1.26,exact
00154400,Albany State University,GA,Albany,31.56928,-84.141825,5934,16656,10076,1460,17470,12062,0.6622,0.6753,0.920170628,12062,26487,264.78,2010,3,24327,32907,43864,992,1688,36360,47151,58603,1315,1688,44422,59264,75827,1276,1688,1.24,exact
00137400,Albertus Magnus College,CT,New Haven,41.332519,-72.923848,35410,35410,14454,1000,50864,25250,0.5134,0.8073,0.957972806,25250,30836,308.26,2010,3,40093,61226,85013,818,1090,49901,70811,101317,886,1090,58583,83297,112316,830,1090,1.99,exact
00341700,Allen University,SC,Columbia,34.010348,-81.020045,13340,13340,7894,1000,22234,9816,0.8693,0.8493,0.925,9816,35000,349.88,2010,3,22856,28488,40217,117,211,29483,38967,48406,151,211,35401,46663,70012,167,211,0.81,exact
00178500,Anderson University,IN,Anderson,40.112768,-85.664315,32100,32100,10840,1400,44340,19500,0.3733,0.7,0.959826276,19500,27000,269.91,2010,3,33527,44398,155958,71,965,31905,56877,121481,38,965,,,,,965,1.64,exact
00354100,Angelo State University,TX,San Angelo,31.440914,-100.465051,7907,17723,9630,1200,18737,12058,0.3127,0.3301,0.763273588,12058,19809,198.02,2010,3,26781,37910,54566,1623,2523,43818,57999,78947,1951,2523,53040,69848,99264,1897,2523,1.91,exact
00290600,Appalachian State University,NC,Boone,36.215536,-81.680583,7410,22217,9174,700,17284,16000,0.2872,0.4533,0.847611203,16000,20271,202.64,2010,3,25931,36465,45698,6026,9990,41888,52806,69256,8071,9990,52198,67804,99128,7910,9990,1.8,exact
00108100,Arizona State University,AZ,Tempe,33.417721,-111.934383,11338,29428,13510,1300,26148,13632,0.3315,0.3477,0.794091808,13632,20000,199.93,2010,3,30799,43009,58696,24910,37115,46703,64536,89909,28218,37115,60867,85830,127618,28128,37115,2.15,manual
00233400,Augsburg University,MN,Minneapolis,44.966307,-93.240436,40005,40005,10886,1200,52091,19329,0.4856,0.7578,0.871194379,19329,25000,249.92,2010,3,32985,47799,68239,1595,2118,49844,67846,91940,1735,2118,62120,85495,118346,1753,2118,1.91,exact
00157900,Augusta University,GA,Augusta,33.47037,-81.989071,9022,24400,10884,2000,21906,13250,0.3858,0.4625,0.812280702,13250,21385,213.78,2010,3,30234,45196,64275,1768,,42893,57595,77873,2003,,50482,69175,94569,1943,,2.11,exact
00163400,Aurora University,IL,Aurora,41.753631,-88.349023,25600,25600,10474,1560,37634,16000,0.4393,0.6311,0.873330263,16000,21250,212.43,2010,3,29320,42889,63400,1387,1952,44459,60295,80370,1549,1952,53971,72877,102981,1550,1952,2.02,exact
00370200,Averett University,VA,Danville,36.577287,-79.413203,36670,36670,10920,1000,48590,17149,0.4631,0.7539,0.934487021,17149,25000,249.92,2010,3,22534,29542,38325,224,1147,35915,46913,58428,313,1147,45899,56877,70625,296,1147,1.18,exact
00178600,Ball State University,IN,Muncie,40.203431,-85.409043,10144,27132,10796,1350,22290,16750,0.3346,0.528,0.890135772,16750,23250,232.42,2010,3,26743,36734,49118,5708,9110,41168,54189,71194,7198,9110,50349,67183,93814,6961,9110,1.58,exact
00233600,Bemidji State University,MN,Bemidji,47.482341,-94.874119,9076,9076,8920,890,18886,13000,0.2927,0.5141,0.888703627,13000,19500,194.94,2010,3,29083,41609,57228,1874,2505,46164,58958,75957,2045,2505,55276,71093,92260,2009,2505,2.13,exact
00176700,Benedictine University,IL,Lisle,41.777569,-88.097307,34290,34290,9956,1510,45756,17775,0.4079,0.6037,0.887810794,17775,22500,224.93,2010,3,34408,51223,81492,1732,2241,51710,71602,100438,1948,2241,61074,87230,125730,1988,2241,2.28,exact
00155400,Berry College,GA,Mount Berry,34.290414,-85.189202,37946,37946,13370,1000,52316,19500,0.227,0.4776,0.927055703,19500,23987,239.79,2010,3,25169,33410,44243,683,1105,41775,52784,72071,1038,1105,54135,72425,109603,1052,1105,1.39,exact
00233700,Bethany Lutheran College,MN,Mankato,44.166649,-93.990805,28380,28380,8090,800,37270,17750,0.2308,0.525,0.93625498,17750,24250,242.42,2010,3,23329,31905,41074,235,371,36037,49035,64507,256,371,51718,69384,99957,243,371,1.32,exact
00905800,Bethel University,MN,Saint Paul,45.057655,-93.161663,39030,39030,10960,1290,51280,17827,0.2396,0.5989,0.933764136,17827,22500,224.93,2010,3,33766,49502,72760,1896,2710,49513,68914,95701,2007,2710,61921,88303,124332,1932,2710,2.2,exact
00283600,Binghamton University,NY,Vestal,42.087868,-75.966889,10014,27604,15601,1000,26615,15000,0.2661,0.4276,0.888505499,15000,18750,187.44,2010,3,27945,43908,67340,4911,8963,53687,77744,101973,7382,8963,73579,105748,150843,7723,8963,2.34,exact
00345900,Black Hills State University,SD,Spearfish,44.494889,-103.870966,8672,11742,7200,1200,17072,14125,0.2337,0.3909,0.900191939,14125,25000,249.92,2010,3,26134,34891,45071,1219,1633,39379,50850,61293,1363,1633,46899,59503,74238,1309,1633,1.4,exact
00301800,Bowling Green State University,OH,Bowling Green,41.375513,-83.640896,11573,19562,10714,728,23015,17500,0.2535,0.5406,0.92389996,17500,25000,249.92,2010,3,26050,36515,50338,5603,8776,41630,55642,73828,7185,8776,52530,70675,96938,6895,8776,1.46,exact
00728700,Brazosport College,TX,Lake Jackson,29.048604,-95.40934,2401,4738,8700,1125,12226,3500,0.141,0.0128,0.106293706,3500,3500,,2010,3,50026,110938,135237,45,59,91987,136177,160199,56,59,66779,141822,170055,45,59,31.7,exact
00370400,Bridgewater College,VA,Bridgewater,38.378484,-78.969007,37720,37720,13360,1150,52230,18500,0.3327,0.7134,0.958167331,18500,26469,264.6,2010,3,25452,34664,46055,662,1039,40306,53131,70090,846,1039,49837,62743,84035,822,1039,1.31,exact
00218300,Bridgewater State University,MA,Bridgewater,41.98749,-70.974553,10732,16872,13832,1000,25564,18750,0.3595,0.7367,0.927600802,18750,24505,244.97,2010,3,27769,37763,49626,3777,5404,45303,61245,77364,4293,5404,58224,78238,100602,4177,5404,1.54,exact
00162500,Brigham Young University - Idaho,ID,Rexburg,43.818408,-111.782431,4300,4300,4368,400,9068,8645,0.3279,0.1894,0.540184694,8645,13243,132.39,2010,3,26078,37452,53045,4765,9244,41745,60282,87391,5085,9244,54414,81263,123435,5037,9244,2.83,exact
00340200,Bryant University,RI,Smithfield,41.920092,-71.539547,46863,46863,15893,1400,64156,23250,0.1146,0.5192,0.967769296,23250,26727,267.18,2010,3,42475,56395,70026,1972,2552,69810,89084,111073,2177,2552,92921,130654,177010,2076,2552,2.11,exact
00178800,Butler University,IN,Indianapolis,39.8374,-86.172167,43400,43400,14380,1000,58780,23250,0.1285,0.4401,0.955831608,23250,26176,261.67,2010,3,34107,67042,83557,64,2022,32438,61332,85664,50,2022,,,,,2022,2.56,exact
00727300,CUNY Bernard M. Baruch College,NY,New York,40.740238,-73.983417,7462,15412,19317,1364,28143,9500,0.4915,0.0847,0.211642113,9500,11130,111.26,2010,3,33094,48124,67794,4943,8115,56245,79398,105933,5959,8115,74734,105700,152871,5854,8115,4.32,exact
